Warhouse,Item Name,Barcode,Description,Expired Date,Category,Quantity,Item Unit,Reorder Level Stock,လက်လီစျေး,လက်ကားစျေး,ဝယ်စျေး,Parent ID
Shop,Kodomo Orange Cream Ulter Shield Formula Toothpaste 40g,8850002015227,,,Non Food,6,Pcs,5,3000,0,2700,0
Shop,Kodomo Toothpaste Ultra Shield Formula Grape 40 g,8850002015241,,,Non Food,6,Pcs,5,3000,0,2700,0
Shop,Kodomo Toothpaste Ultra Shield Formula Cream Strawberry 40 g,8850002015203,,,Non Food,4,Pcs,5,3000,0,2700,0
Shop,Laser Calcium & Fluoride For Healthy Teeth Toothpaste 70g (Red),8850006938126,,,Non Food,274,Pcs,5,1300,1150,1050,0
Shop,3D Fluoride Toothpaste 160g (Green),8851932431569,,,Non Food,,Pcs,5,,,,0
Shop,3D Fluoride Toothpaste  (Green),8851932433723,,,Non Food,68,Pcs,5,950,867,800,0
Shop,3D Fluoride Toothpaste  (Red),8851932433730,,,Non Food,52,Pcs,5,950,867,800,0
Shop,Closeup Menthol Fresh 60g Toothpaste,8934839127039,,,Non Food,12,Pcs,5,1300,1167,1050,0
Shop,Colgate Super Strong 40g Toothpaste,6920354812323,,,Non Food,98,Pcs,5,900,750,650,0
Shop,Laser Strong Teeth & Healthy Gums Miswak 160g,8850306947163,,,Non Food,,Pcs,5,,,,0
Shop,Laser Calcium & Fluoride For Healthy Teeth Toothpaste 160g (Red),8850006938133,,,Non Food,40,Pcs,5,2300,2150,2000,0
Shop,Colgate Super Strong 70g Toothpaste,6920354810978,,,Non Food,114,Pcs,5,1400,1250,1000,0
Shop,Listerine Cool Mint 100ml,8850007814177,,,Non Food,3,Pcs,5,4300,0,3350,0
Shop,Ying Mushi Multi Refreshing Mouth Spray 23ml (Lychee),7710841767293,,,Non Food,,Pcs,5,,,,0
Shop,Ying Mushi Multi Refreshing Mouth Spray 23ml (Orange),6970513886641,,,Non Food,21,Pcs,5,2000,1600,1250,0
Shop,Meswak Toothpaste 100g,8901207802539,,,Non Food,48,Pcs,5,2700,2400,2100,0
Shop,Dabur Red Paste For Teeth & Gum Toothpaste 200g,8901207000324,,,Non Food,11,Pcs,5,6000,5850,5550,0
Shop,Dabur Red Paste For Teeth & Gum Toothpaste 150g,8901207015342,,,Non Food,16,Pcs,5,3200,3000,2750,0
Shop,Colgate Super Strong Toothpaste 165g,6920354810985,,,Non Food,56,Pcs,5,2500,2300,2000,0
Shop,Little Fairy Skin Aqua Dermatological Mask 32ml,8809461110684,,,Non Food,30,Pcs,5,3500,3200,2800,0
Shop,JM Solution Active Brid's Nest Moisture Mask 30ml,8809505547650,,,Non Food,9,Pcs,5,2500,2250,2000,0
Shop,JM Solution Active Pink Snail Brightening Mask 30ml,8809505547629,,,Non Food,7,Pcs,5,2500,2250,2000,0
Shop,JM Solution Active Jellyfish Vital Mask 30ml,8809505547612,,,Non Food,8,Pcs,5,2500,2250,2000,0
Shop,JM Solution Active Golden Caviar Nourishing Mask 30ml,8809505547681,,,Non Food,8,Pcs,5,2500,2250,2000,0
Shop,Bella Pearl Tone-Up & Whitening Serum Mask 18g,8830000027736,,,Non Food,11,Pcs,5,3000,2800,2550,0
Shop,Hearty Heart Mochi Magical Big Day Serum Mask 18g,8830000027774,,,Non Food,2,Pcs,5,3000,2800,2400,0
Shop,Hearty Heart Orange Brightening & Energizing Vitamin Serum Mask 18g,8834000133398,,,Non Food,1,Pcs,5,3000,2800,2400,0
Shop,Hearty Heart Aqua Bomb Hydrating & Clarifying Vitamin Serum Mask 18g,8834000133640,,,Non Food,6,Pcs,5,3000,2800,2400,0
Shop,Hearty Heart Cucumber Moisturising & Soothing Vitamin Serum Mask 18g,8834000133633,,,Non Food,2,Pcs,5,3000,2800,2400,0
Shop,Cute Press Fresh Lemon Brighting Sheet Mask 24g,8850080749380,,,Non Food,7,Pcs,5,1800,0,1380,0
Shop,Cute Press Tea Tree Blemish Clear Sheet Mask 24g,8850080749373,,,Non Food,6,Pcs,5,1800,0,1380,0
Shop,Coolors Collagen Revitalizing Mask Pack 22ml,3898327243128,,,Non Food,1,Pcs,5,2000,0,1800,0
Shop,Coolors Honey Nutrition Mask Pack 22ml,1242888852282,,,Non Food,4,Pcs,5,2000,0,1800,0
Shop,Anna Bella Angel Aqua Expert Hydrated Facial Mask 25ml,8857126450026,,,Non Food,1,Pcs,5,500,400,300,0
Shop,Dabo Need Nature Mask Sheet Hyaluronic 23g,8809351957887,,,Non Food,8,Pcs,5,2500,0,2050,0
Shop,Dabo Need Nature Mask Sheet Avocado 23g,8809351957832,,,Non Food,6,Pcs,5,2500,0,2050,0
Shop,Dabo Need Nature Mask Sheet Honey 23g,8809351957801,,,Non Food,11,Pcs,5,2500,0,2050,0
Shop,Dabo Need Nature Mask Sheet Cucumber 23g,8809351957894,,,Non Food,5,Pcs,5,2500,0,2050,0
Shop,Real Tea Tree Essence Mask 23ml,8809809800352,,,Non Food,,Pcs,5,,,,0
Shop,Anchuyt Cucumber Mask 30g,6922201321026,,,Non Food,13,Pcs,5,800,650,500,0
Shop,Dr.Face All In One Skin Care Mask 20g,8809541199899,,,Non Food,10,Pcs,5,3000,0,2510,0
Shop,Revitalift Hyaluronic Acid Plumping Fresh Mix Serum Mask 33g,6923700978148,,,Non Food,2,Pcs,5,4200,0,3850,0
Shop,Dabo Need Nature Mask Sheet Rice 23g,8809351957856,,,Non Food,2,Pcs,5,2500,0,2050,0
Shop,Dabo Need Nature Mask Sheet Aloe Vera 23g,8809351957825,,,Non Food,6,Pcs,5,2500,0,2050,0
Shop,Dabo Need Nature Mask Sheet Snail 23g,8809351957818,,,Non Food,9,Pcs,5,2500,0,2050,0
Shop,Dabo Need Nature Mask Sheet Collagen 23g,8809351957863,,,Non Food,8,Pcs,5,2500,0,2050,0
Shop,Feelre Korea Blueberry Mask 23ml,8809328354565,,,Non Food,15,Pcs,5,1800,1650,1350,0
Shop,Babo First Solution Mask Pack Tea Tree 23g,8809351950963,,,Non Food,8,Pcs,5,1800,0,1500,0
Shop,Babo First Solution Mask Pack Aloevera 23g,8809351957092,,,Non Food,5,Pcs,5,1800,0,1500,0
Shop,Babo First Solution Mask Pack Multi Vitamin 23g,8809351957085,,,Non Food,26,Pcs,5,1800,0,1500,0
Shop,Babo First Solution Mask Pack Collagen 23g,8809351955081,,,Non Food,8,Pcs,5,1800,0,1500,0
Shop,Babo First Solution Mask Pack Snail 23g,8809351956095,,,Non Food,,Pcs,5,,,,0
Shop,Ziaia Moisturishing Face Mask 7ml,5901887942450,,,Non Food,3,Pcs,5,1000,900,800,0
Shop,Babo First Solution Mask Pack Honey 23g,8809351957078,,,Non Food,11,Pcs,5,1800,0,1500,0
Shop,Burmese Dream Irrawaddy Glow Mask 25ml,9357053000299,,,Non Food,10,Pcs,5,2000,0,1650,0
Shop,Real Super Matcha Pore Care Mask 20g,8809647391524,,,Non Food,14,Pcs,5,1700,0,1350,0
Shop,Hydrating Green Tea Squeeze Energy Mask 22ml,8809707245590,,,Non Food,1,Pcs,5,2500,0,2000,0
Shop,Lebelage Fruit Olive Essence Mask 25ml,8809679092192,,,Non Food,,Pcs,5,,,,0
Shop,Lebelage Red Ginseng Solution Mask 25ml,8809446652574,,,Non Food,9,Pcs,5,1000,900,800,0
Shop,Lebelage Fruit Mango Essence Mask 25ml,8809679092284,,,Non Food,9,Pcs,5,1000,900,800,0
Shop,Lebelage Coenzyme Q-10 Solution Mask 25 ml,8809446652796,,,Non Food,,Pcs,5,,,,0
Shop,Lebelage Propolis Solution Mask 25 ml,8809446652802,,,Non Food,2,Pcs,5,1000,900,800,0
Shop,Lebelage Pearl Solution Mask 25 ml,8809446652550,,,Non Food,,Pcs,5,,,,0
Shop,Lebelage Fruit Shinemuscat Essence Mask 25ml,8809679092260,,,Non Food,,Pcs,5,,,,0
Shop,Lebelage Snail Solution Mask 25 ml,8809446652529,,,Non Food,5,Pcs,5,1000,900,800,0
Shop,Feelre Korea Black Pearl Mask 23ml,8809328354589,,,Non Food,14,Pcs,5,1800,1650,1350,0
Shop,Feelre Korea Gold Snail Mask 23ml,8809328354572,,,Non Food,15,Pcs,5,1800,1650,1350,0
Shop,Images Fresh Moisturizing Blood Orange Mask 25ml,6941349313977,,,Non Food,42,Pcs,5,500,400,300,0
Shop,Clean Up Laundry Enzyme Dtetrgent 540g,5053137633929,,,Non Food,8,Pcs,5,2300,2100,1800,0
Shop,Win Active White Formula Detergent 320g,8851932415934,,,Non Food,25,Pcs,5,1400,1300,1200,0
Shop,Pao Detergent Powder 2700g (Purple),8850002001121,,,Non Food,8,Pcs,5,16000,0,15000,0
Shop,Pao Color Detergent Powder 1800g (Purple),8850002016286,,,Non Food,,Pcs,5,,,,0
Shop,Pao White Detergent Powder 1800g (Blue),8850002016279,,,Non Food,,Pcs,5,,,,0
Shop,Pao Super Soft Detergent Powder 750g (Pink),8850002037892,,,Non Food,,Pcs,5,,,,0
Shop,Pao Super Colour Detergent Powder 750g (Purple),8850002037885,,,Non Food,,Pcs,5,,,,0
Shop,Pao Super White Detergent Powder 750g (Blue),8850002037908,,,Non Food,,Pcs,5,,,,0
Shop,Oki Detergent Cream 5kg (Pink),1644449235198,,,Non Food,,Pcs,5,,,,0
Shop,Oki Detergent Cream 5kg (Green),8836000013489,,,Non Food,2,Pcs,5,15000,0,13600,0
Shop,Fuji Ultra Indoor Drying Japan Formula (ခရမ်း) 900g,8885008711446,,,Non Food,2,Pcs,5,3500,3400,3300,0
Shop,Fuji Cream Paste Soap(ပြာရင့်) 900g,8885008711040,,,Non Food,2,Pcs,5,3500,3400,3300,0
Shop,Fuji Ultra Indoor Drying Japan Formula (ခရမ်း) 360g,8885008711460,,,Non Food,,Pcs,5,,,,0
Shop,Oki Detergent Cream (ပန်း) 360g,8830000168088,,,Non Food,,Pcs,5,,,,0
Shop,Oki Detergent Cream (စိမ်း) 360g,8830000168361,,,Non Food,,Pcs,5,,,,0
Shop,Fuji Ultra Indoor Drying Japan Formula Cream 180g (ခရမ်း),8885008711477,,,Non Food,2,Pcs,5,800,750,680,0
Shop,E-Lan Ulter Smart Foam Technology Detergent 170g,8851932398268,,,Non Food,,Pcs,5,,,,0
Shop,E.Co Family 5in1 Detergent Powder 45g,8851932438452,,,Non Food,,Pcs,5,,,,0
Shop,E.Co Family 5in1 Detergent Powder 140g,8851932429207,,,Non Food,,Pcs,5,,,,0
Shop,E.Co Family 5in1 Detergent Powder 140g (Pink),8851932429283,,,Non Food,,Pcs,5,,,,0
Shop,E.Co Family Sakura Detergent Powder 800g,9237954075889,,,Non Food,,Pcs,5,,,,0
Shop,လက်ဝှေ့ကျော် အိမ်သာဆေးမှုန့် သံပုရာရနံ 20g,8834000059162,,,Non Food,134,Pcs,5,500,400,300,0
Shop,Lifebuoy Multivitamins Total 10 Soap,8851932465397,,,Non Food,92,Pcs,5,1700,1600,1500,0
Shop,Lifebuoy Multivitamins Mild Care Soap,8851932465403,,,Non Food,96,Pcs,5,1700,1600,1500,0
Shop,Fuji Cream Paste Soap 9kg (ခရမ်း),8885008711002,,,Non Food,,Pcs,5,,,,0
Shop,Fuji Cream Paste Soap 4.5kg (ခရမ်း),8885008711019,,,Non Food,,Pcs,5,,,,0
Shop,Zero Liquid Detergent 180ml ခရမ်း,8830000085224,,,Non Food,1,Pcs,5,800,700,520,0
Shop,Zero Liquid Detergent 180ml ပြာ,8830000085217,,,Non Food,4,Pcs,5,800,700,520,0
Shop,Zero Liquid Detergent 180ml ပြာ အကျီ,8830000084357,,,Non Food,12,Pcs,5,800,700,520,0
Shop,Zero Liquid Detergent 180ml ပြာ ရေမွှေး,8830000085361,,,Non Food,2,Pcs,5,800,0,520,0
Shop,Zero Liquid Detergent 180ml စိမ်း,1376822618440,,,Non Food,8,Pcs,5,800,700,520,0
Shop,Sngo Clothing Fregrance Beads Protective Clothing 220g ပန်း,6970385960616,,,Non Food,17,Pcs,5,2000,1800,1600,0
Shop,Sngo Clothing Fregrance Beads Protective Clothing 220g စိမ်း,6970385960623,,,Non Food,1,Pcs,5,2000,1800,1600,0
Shop,Butterfly Softener 450ml Pink,5060075355929,,,Non Food,1,Pcs,5,1300,1200,1050,0
Shop,Ambi Pur Lavender Breeze Air Freshener 300ml,9556076005445,,,Non Food,3,Pcs,5,7500,7000,6000,0
Shop,Ambi Pur Fresh & Floral Air Freshener 300ml,9556076008293,,,Non Food,4,Pcs,5,7500,7000,6000,0
Shop,Beilisa Air Freshener Magnolja 360g,6922829012061,,,Non Food,40,Pcs,5,1200,1100,850,0
Shop,Beilisa Air Freshener Rose 360g,6922829032168,,,Non Food,2,Pcs,5,2300,2100,1850,0
Shop,Lan San Peony & Berry Bliss Air Freshener 300ml,8830000085880,,,Non Food,14,Pcs,5,1800,1600,1350,0
Shop,Lan San Ironing Aid 500ml,8830000085767,,,Non Food,13,Pcs,5,2300,2100,1850,0
Shop,Lan San 2Days Peony & Berry Bliss Air Freshener 1000ml,8830000085583,,,Non Food,17,Pcs,5,3000,2700,2500,0
Shop,Yazhu Laundry Beads အဝတ်လျှော် အမွှေးထုတ်ဗူး,6970470330249,,,Non Food,10,Pcs,5,7500,6500,6000,0
Shop,Glade Morning Freshness Air Freshener 320ml,8850175013266,,,Non Food,3,Pcs,5,8500,8200,7750,0
Shop,Glade Wild Lavender Air Freshener 320ml,8850175013204,,,Non Food,6,Pcs,5,8500,8200,7750,0
Shop,Bsc Essence Black & Dark Fabric အဝတ်လျှော်ဆပ်ပြာအဆီ 900Ml ,8850002853553,,,Non Food,9,Pcs,5,10000,9600,9150,0
Shop,Bsc Essence Floral အဝတ်လျှော်ဆပ်ပြာအဆီ 900Ml ,8850002850057,,,Non Food,28,Pcs,5,10000,9600,9150,0
Shop,Bsc Essence Aloce Vea အဝတ်လျှော်ဆပ်ပြာအဆီ 900Ml ,8850002854505,,,Non Food,8,Pcs,5,10000,9600,9150,0
Shop,Bsc Essence Blossom အဝတ်လျှော်ဆပ်ပြာအဆီ 1900ml ,8850002850125,,,Non Food,9,Pcs,5,19000,18300,17700,0
Shop,Bsc Essence Floral အဝတ်လျှော်ဆပ်ပြာအဆီ 1900ml ,8850002850064,,,Non Food,8,Pcs,5,19000,18300,17700,0
Shop,Bsc Essence Red Passion Seent အဝတ်လျှော်ဆပ်ပြာအဆီ 1900ml ,8850002854239,,,Non Food,7,Pcs,5,19000,18300,17700,0
Shop,Wax King Multi-Purpose Car Cleaner 500ml,9523112318043,,,Non Food,23,Pcs,5,2700,2500,2200,0
Shop,Wax King Multi-Purpose Glass Cleaner 1Liter,9523112719093,,,Non Food,31,Pcs,5,2200,2000,1800,0
Shop,Harpic Active Fresh Lemon 500ml,8851198926908,,,Non Food,4,Pcs,5,5000,4500,4000,0
Shop,Harpic Active Fresh Lavender 500ml,8851198926809,,,Non Food,6,Pcs,5,5000,4500,4000,0
Shop,Kills Germs Teepol Lemon Disinfectant 500ml,5060075350108,,,Non Food,1,Pcs,5,4000,4000,4000,0
Shop,Kao Kitchen Magiclean 500ml,8851818823501,,,Non Food,1,Pcs,5,5000,4600,4200,0
Shop,VIXOL Pink Bathroom Cleaner 900 ml,8850092012205,,,Non Food,2,Pcs,5,4500,4300,4000,0
Shop,Mr Muscle စွယ်စုံသုံး သန့်စင်ဆေးရည် ပန်းရနံ 520ml,8850175007012,,,Non Food,4,Pcs,5,6800,6600,6300,0
Shop,Mr Muscle ဖန်သားနှင့် မျက်နာြပင်သုံးဆေးရည် 520ml,8850175007029,,,Non Food,10,Pcs,5,6800,6600,6300,0
Shop,Dettol Antiseptic Disinfectant 1200ml,8850360039606,,,Non Food,4,Pcs,5,24000,23500,22500,0
Shop,Clean & White Sakura Shower Cream 200ml,8834000059971,,,Non Food,23,Pcs,5,3300,3100,2800,0
Shop,Clean & White Sunflower Shower Cream 200ml,8834000060021,,,Non Food,18,Pcs,5,3300,3100,2800,0
Shop,Clean & White Rose Shower Cream 200ml,8834000059773,,,Non Food,11,Pcs,5,3300,3100,2800,0
Shop,Clean & White Orchid Shower Cream 200ml,8834000059834,,,Non Food,15,Pcs,5,3300,3100,2800,0
Shop,Clean & White Jasmine Shower Cream 200ml,8834000059902,,,Non Food,13,Pcs,5,3300,3100,2800,0
Shop,Galanz Medicated Anti-Bacterial Body Shower cream 200ml,9555179201549,,,Non Food,1,Pcs,5,5000,4500,4000,0
Shop,Eushido & Insin Rose Moisturizing Body Wash W13 220ml,4897083801244,,,Non Food,1,Pcs,5,4200,4000,3750,0
Shop,Eushido & Insin Aloe Moisturizing Body Wash W10 220ml,4897083801213,,,Non Food,13,Pcs,5,4200,4000,3750,0
Shop,Eushido & Insin Apple Moisturizing Body Wash W11 220ml,4897083801220,,,Non Food,6,Pcs,5,4200,4000,3750,0
Shop,Eushido & Insin Grapefuit Tender Body Wash W14 220ml,4897083801251,,,Non Food,7,Pcs,5,4200,4000,3750,0
Shop,K Dynary tamarind Honey With Goat Milk Soap 150g,8858868353514,,,Non Food,24,Pcs,5,2600,2450,2300,0
Shop,K Dynary Rice Milk Soap 65g,8858868353446,,,Non Food,24,Pcs,5,1000,800,700,0
Shop,Family Care Thanakha Cooling Antibacterial Loquid Soap 360ml,8851932414074,,,Non Food,6,Pcs,5,3500,3200,2700,0
Shop,Family Care Goat Milk Antibacterial Loquid Soap 360ml,8851932411325,,,Non Food,3,Pcs,5,3500,3200,2700,0
Shop,Eushido & Insin Smooth Cleansing Perfume Body Wash 650ml,4897083803965,,,Non Food,3,Pcs,5,16000,15500,14800,0
Shop,Eushido & Insin Moisturizing Silky Perfume Body Wash 650ml,4897083803958,,,Non Food,1,Pcs,5,16000,15500,14800,0
Shop,Good Virtues Co Anti-Aging & Hydrating Shower Cream 700ml,9555723800129,,,Non Food,2,Pcs,5,12000,10800,10500,0
Shop,Good Virtues Co Anti-Bacterial & Soothing Shower Cream 700ml,9555723801638,,,Non Food,3,Pcs,5,12000,10800,10500,0
Shop,Good Virtues Co Nourishing & Hyderating Shower Cream 700ml,9555723801652,,,Non Food,1,Pcs,5,12000,10800,10500,0
Shop,Good Virtues Co Lightening & Hydrating Shower Cream 700ml,9555723801676,,,Non Food,1,Pcs,5,12000,10800,10500,0
Shop,Good Virtues Co Anti-Bacterial & Refreshing Shower Cream 700ml,9555723801614,,,Non Food,1,Pcs,5,12000,10800,10500,0
Shop,Shokubutsu Body Foam Refill Licorice 600ml,8888300816062,,,Non Food,6,Pcs,5,10500,,10000,0
Shop,Ginvera World Spa English Lavener Chamomile Shower Cream 750ml,9556589105533,,,Non Food,3,Pcs,5,17000,16500,15500,0
Shop,Ginvera World Spa Swiss Alpine Rose Edelweiss Shower Cream 750ml,9556589003334,,,Non Food,1,Pcs,5,17000,16500,15500,0
Shop,Ginvera World Spa Japanese Green Tea & Tea Tree Shower Cream 750ml,9556589105526,,,Non Food,1,Pcs,5,17000,16500,15500,0
Shop,Ginvera World Spa Turkish Apricot & Hazelnut Shower Cream 750ml,9556589105519,,,Non Food,2,Pcs,5,17000,16500,15500,0
Shop,Ginvera World Spa Balinese Lemomgrass & Frangipani Shower Cream 750ml,9556589003303,,,Non Food,1,Pcs,5,17000,16500,15500,0
Shop,Watsons Protecting Cream Body Wash 700ml,4894532985210,,,Non Food,4,Pcs,5,6300,6000,5500,0
Shop,Watsons Lavender Cream Body Wash 700ml,4894532985043,,,Non Food,,Pcs,5,,,,0
Shop,Shokubutsu Body Foam Licorice 900ml,8888300814068,,,Non Food,,Pcs,5,,,,0
Shop,Shokubutsu Body Foam Green Tea& Ginkgo Leaf 900ml,8888300814037,,,Non Food,1,Pcs,5,18000,17500,16900,0
Shop,Shokubutsu Body Foam Men 900ml,8888300814082,,,Non Food,2,Pcs,5,18000,17500,16900,0
Shop,Happy Beauty Mandarin Orange Smoothie Body Bath 800ml,8850407017703,,,Non Food,1,Pcs,5,8500,8200,7600,0
Shop,Happy Beauty Kiwi Extract Smoothie Body Bath 800ml,8850401377773,,,Non Food,,Pcs,5,,,,0
Shop,Happy Beauty Grape Seed Oil Smoothie Body Bath 800ml,8850407017727,,,Non Food,8,Pcs,5,8500,8200,7000,0
Shop,Happy Beauty Strawberry Yogurt Smoothie Body Bath 800ml,8850407017697,,,Non Food,,Pcs,5,,,,0
Shop,Happy Beauty Tamarind Extract Smoothie Body Bath 800ml,8850407017680,,,Non Food,,Pcs,5,,,,0
Shop,Bwin Soothe & Protect Shower Cream Lavender Healthy Skin 750g,8885008710302,,,Non Food,5,Pcs,5,6200,6000,5700,0
Shop,D Family Olive Body Wash 1000ml,8834000024412,,,Non Food,8,Pcs,5,9000,8800,8500,0
Shop,D Family Lovely Aloe Body Wash 1000ml,8834000122811,,,Non Food,5,Pcs,5,9000,8800,8500,0
Shop,D Family Orchid Shower Cream 1000ml,8834000069932,,,Non Food,5,Pcs,5,10500,10200,9200,0
Shop,D Family Rose Shower Cream 1000ml,8834000069918,,,Non Food,14,Pcs,5,10500,10200,9200,0
Shop,D Family Apricot Body Wadh 1000ml,8834000027222,,,Non Food,1,Pcs,5,9000,8800,8500,0
Shop,Misss Avoacde & Vit-e Shower Cream 850g,8851932438704,,,Non Food,17,Pcs,5,8000,7700,6800,0
Shop,Ladyfirst Lemon Grass Enrichedd Rose Extract Shower ream 1000ml,9555340703971,,,Non Food,6,Pcs,5,6000,5700,5100,0
Shop,Tracia Antibcterial  Fresh Pine Body Wash ,9556772304682,,,Non Food,15,Pcs,5,9800,9500,8700,0
Shop,Follow Me Anti-Bacterial Natural Fresh Body Wash 1000ml,9556171100885,,,Non Food,,Pcs,5,,,,0
Shop,D Guard Oat Milk Body Wash 540ml,8834000122972,,,Non Food,1,Pcs,5,5000,4800,4500,0
Shop,D Guard Oat Milk Body Wash 1000ml,8834000122798,,,Non Food,1,Pcs,5,8500,8200,7650,0
Shop,D Guard Betel Leaf Body Wash 1000ml,8834000122392,,,Non Food,1,Pcs,5,8500,8200,7650,0
Shop,C'Care Beauty White Shower Cream 450ml,8853238103157,,,Non Food,8,Pcs,5,9300,9000,8600,0
Shop,C'Care Natural White Shower Cream 200ml,8853238103799,,,Non Food,2,Pcs,5,5200,5000,4700,0
Shop,C'Care Beauty White Shower Cream 200ml,8853238103140,,,Non Food,1,Pcs,5,5200,5000,4700,0
Shop,C'Care Natural White Shower Cream 100ml,8853238104369,,,Non Food,,Pcs,5,,,,0
Shop,C'Care Beauty White Shower Cream 100ml,8853238104352,,,Non Food,6,Pcs,5,3000,2800,2550,0
Shop,C'Care Yogurt White Shower Cream 100ml,8853238104376,,,Non Food,2,Pcs,5,3000,2800,2550,0
Shop,Lux Magical Orchid Opulent Fragrance 190ml,8851932438728,,,Non Food,,Pcs,5,,,,0
Shop,Lux Magical Orchid Opulent Fragrrance Body Wash 500ml,8851932332347,,,Non Food,1,Pcs,5,8500,8000,7000,0
Shop,Lux Hydrating Glow Body Wash 450ml,7440812230326,,,Non Food,5,Pcs,5,8500,8000,7000,0
Shop,Lux Dazzling Pomegranate Body Wash 450ml,7184020975692,,,Non Food,2,Pcs,5,8500,8000,7000,0
Shop,Lux Soft Rose Delicate Fragrance Body Wash 450ml,3144704352243,,,Non Food,7,Pcs,5,8500,8000,7000,0
Shop,Lux Dewy Sakura Body Wash 450ml,8549914070928,,,Non Food,1,Pcs,5,8500,8000,7000,0
Shop,D Family Marigold Shower Cream 540ml,8834000124037,,,Non Food,3,Pcs,5,7000,6700,6500,0
Shop,Bubble Body Wash Herbal 550g,5060075359330,,,Non Food,1,Pcs,5,6000,5800,5600,0
Shop,Bubble Body Wash Herbal 900g,5060075359293,,,Non Food,2,Pcs,5,8800,8600,8000,0
Shop,Eushido & Insin Grapefuit Tender Body Wash W14 700ml,4897083801206,,,Non Food,1,Pcs,5,9500,0,9050,0
Shop,Biore Moisture Lock Cheerful Sakura Shower Cream 550ml,8851818183087,,,Non Food,,Pcs,5,,,,0
Shop,Biore Moisture Lock Healthy Plus Shower Cream 550ml,8851818183193,,,Non Food,2,Pcs,5,8000,7800,7500,0
Shop,Homevalley Refreshing Body Wash 1000ml,9556772302800,,,Non Food,,Pcs,5,,,,0
Shop,Homevalley Luxurious Body Wash 1000ml,9556772308376,,,Non Food,,Pcs,5,,,,0
Shop,Deya Sakura Extract Goat Milk Shower Cream 765ml,8851427015366,,,Non Food,,Pcs,5,,,,0
Shop,Deya Collagen Extract Goat Milk Shower Cream 765ml,8851427015977,,,Non Food,6,Pcs,5,8000,7600,7100,0
Shop,Eushido & Insin Apple Moisturizing Body Wash W11 700ml,4897083801176,,,Non Food,,Pcs,5,,,,0
Shop,Kao White (Pink) Soap 130g,9556155015020,,,Non Food,23,Pcs,5,3200,3000,2900,0
Shop,Kao White (Blue) Soap 130g,9556155017024,,,Non Food,29,Pcs,5,3200,3000,2900,0
Shop,Kao Soap Elegan(Blue) 85g,9556155016027,,,Non Food,103,Pcs,5,2200,2050,1950,0
Shop,Kao Soap Fresh Floral(pink) 85g,9556155014023,,,Non Food,61,Pcs,5,2200,2050,1950,0
Shop,Paris Fresh Smooth & Glow Soap 110g (သပုရာရနံ),8834000051395,,,Non Food,6,Pcs,5,,,,0
Shop,Paris Fresh Smooth & Glow Soap 110g,8834000051388,,,Non Food,12,Pcs,5,,,,0
Shop,Paris Fresh Smooth & Glow Soap 110g (သခွါး),8834000051364,,,Non Food,11,Pcs,5,,,,0
Shop,Paris Fresh Soap 80g (စံပယ်),8834000051333,,,Non Food,3,Pcs,5,1200,1042,1000,0
Shop,Paris Fresh Soap 80g (သခွါး),8834000051326,,,Non Food,1,Pcs,5,1200,1042,1000,0
Shop,Paris Fresh Soap 80g (သနပ်ခါး),8834000051289,,,Non Food,24,Pcs,5,1000,917,850,0
Shop,Paris Fresh Soap 80g,8834000051296,,,Non Food,18,Pcs,5,1000,917,850,0
Shop,Anchor Classic Germ Protection Soap ,8904000906190,,,Non Food,59,Pcs,5,1500,1350,1300,0
Shop,Anchor Strong Germ Protection Soap ,8904000906114,,,Non Food,60,Pcs,5,1500,1350,1300,0
Shop,Domi 2in1 Face & Body Vitamin E Soap 105g,8851932442428,,,Non Food,132,Pcs,5,1500,1400,1300,0
Shop,Domi Romance Beauty Soap 105g,8851932384889,,,Non Food,23,Pcs,5,1500,1400,1300,0
Shop,Domi Passion Beauty Soap 105g,8851932384872,,,Non Food,14,Pcs,5,1500,1400,1300,0
Shop,Domi Charm Beauty Sopa 105g,8851932433426,,,Non Food,7,Pcs,5,1500,1400,1300,0
Shop,Imperial Leather Classic Soap 115g,6297000323060,,,Non Food,2,Pcs,5,1400,1200,1100,0
Shop,Imperial Leather Classic Soap 200g,8850169047024,,,Non Food,22,Pcs,5,2000,1834,1750,0
Shop,Compact Plum Han Wash 500ml,8697420530709,,,Non Food,5,Pcs,5,4800,4650,4500,0
Shop,Compact Cranberry Han Wash 500ml,8697420530679,,,Non Food,4,Pcs,5,4800,4650,4500,0
Shop,Herballines Sweet Rose Cucumber Gentle Hand Wash 500ml,8885010030887,,,Non Food,1,Pcs,5,3200,3600,3200,0
Shop,Herballines Original Cucumber Gentle Hand Wash 500ml,8885010030863,,,Non Food,2,Pcs,5,4000,3600,3200,0
Shop,Herballines Lily OF The Valley Hand Wash 500ml,8885010030870,,,Non Food,2,Pcs,5,4000,3600,3200,0
Shop,Green Fresh Lavender Han Wash 500ml,9353264002732,,,Non Food,7,Pcs,5,4300,4100,3800,0
Shop,Magic White Yogurt Milk Whiting Underarm Cream 7in1 80g,6932511216752,,,Non Food,1,Pcs,5,8500,8000,7500,0
Shop,Sirion Tamarind 3in1 Goat Milk Soap 90g,8858868306152,,,Non Food,8,Pcs,5,1200,1071,1000,0
